# rs   ecorr_hd [Ry-au]
       1.981891445766      -0.094009003450
       1.991895948017      -0.093860421594
       2.001900450268      -0.093713207852
       2.011904952519      -0.093567347586
       2.021909454770      -0.093422826378
       2.031913957021      -0.093279630030
       2.041918459272      -0.093137744557
       2.051922961523      -0.092997156185
       2.061927463774      -0.092857851344
       2.071931966026      -0.092719816666
       2.081936468277      -0.092583038983
       2.091940970528      -0.092447505317
       2.101945472779      -0.092313202884
       2.111949975030      -0.092180119085
       2.121954477281      -0.092048241501
       2.131958979532      -0.091917557898
       2.141963481783      -0.091788056214
       2.151967984034      -0.091659724560
       2.161972486285      -0.091532551218
       2.171976988537      -0.091406524636
       2.181981490788      -0.091281633424
       2.191985993039      -0.091157866354
       2.201990495290      -0.091035212353
       2.211994997541      -0.090913660505
       2.221999499792      -0.090793200042
       2.232004002043      -0.090673820349
       2.242008504294      -0.090555510954
       2.252013006545      -0.090438261530
       2.262017508797      -0.090322061889
       2.272022011048      -0.090206901984
       2.282026513299      -0.090092771901
       2.292031015550      -0.089979661863
       2.302035517801      -0.089867562220
       2.312040020052      -0.089756463454
       2.322044522303      -0.089646356173
       2.332049024554      -0.089537231107
       2.342053526805      -0.089429079113
       2.352058029056      -0.089321891162
       2.362062531308      -0.089215658348
       2.372067033559      -0.089110371879
       2.382071535810      -0.089006023077
       2.392076038061      -0.088902603377
       2.402080540312      -0.088800104322
       2.412085042563      -0.088698517566
       2.422089544814      -0.088597834869
       2.432094047065      -0.088498048093
       2.442098549316      -0.088399149208
       2.452103051567      -0.088301130279
       2.462107553819      -0.088203983477
       2.472112056070      -0.088107701067
       2.482116558321      -0.088012275411
       2.492121060572      -0.087917698966
       2.502125562823      -0.087823964283
       2.512130065074      -0.087731064005
       2.522134567325      -0.087638990863
       2.532139069576      -0.087547737679
       2.542143571827      -0.087457297361
       2.552148074078      -0.087367662905
       2.562152576330      -0.087278827390
       2.572157078581      -0.087190783978
       2.582161580832      -0.087103525915
       2.592166083083      -0.087017046525
       2.602170585334      -0.086931339213
       2.612175087585      -0.086846397463
       2.622179589836      -0.086762214834
       2.632184092087      -0.086678784963
       2.642188594338      -0.086596101559
       2.652193096589      -0.086514158407
       2.662197598841      -0.086432949364
       2.672202101092      -0.086352468356
       2.682206603343      -0.086272709382
       2.692211105594      -0.086193666508
       2.702215607845      -0.086115333871
       2.712220110096      -0.086037705670
       2.722224612347      -0.085960776176
       2.732229114598      -0.085884539721
       2.742233616849      -0.085808990702
       2.752238119100      -0.085734123580
       2.762242621352      -0.085659932878
       2.772247123603      -0.085586413180
       2.782251625854      -0.085513559130
       2.792256128105      -0.085441365432
       2.802260630356      -0.085369826850
       2.812265132607      -0.085298938202
       2.822269634858      -0.085228694368
       2.832274137109      -0.085159090281
       2.842278639360      -0.085090120929
       2.852283141612      -0.085021781356
       2.862287643863      -0.084954066661
       2.872292146114      -0.084886971993
       2.882296648365      -0.084820492554
       2.892301150616      -0.084754623600
       2.902305652867      -0.084689360436
       2.912310155118      -0.084624698416
       2.922314657369      -0.084560632945
       2.932319159620      -0.084497159477
       2.942323661871      -0.084434273514
       2.952328164123      -0.084371970603
       2.962332666374      -0.084310246341
       2.972337168625      -0.084249096369
       2.982341670876      -0.084188516375
       2.992346173127      -0.084128502090
       3.002350675378      -0.084069049290
       3.012355177629      -0.084010153796
       3.022359679880      -0.083951811470
       3.032364182131      -0.083894018218
       3.042368684382      -0.083836769987
       3.052373186634      -0.083780062766
       3.062377688885      -0.083723892584
       3.072382191136      -0.083668255511
       3.082386693387      -0.083613147657
       3.092391195638      -0.083558565169
       3.102395697889      -0.083504504235
       3.112400200140      -0.083450961081
       3.122404702391      -0.083397931970
       3.132409204642      -0.083345413202
       3.142413706893      -0.083293401114
       3.152418209145      -0.083241892080
       3.162422711396      -0.083190882508
       3.172427213647      -0.083140368842
       3.182431715898      -0.083090347563
       3.192436218149      -0.083040815183
       3.202440720400      -0.082991768251
       3.212445222651      -0.082943203346
       3.222449724902      -0.082895117084
       3.232454227153      -0.082847506111
       3.242458729404      -0.082800367106
       3.252463231656      -0.082753696781
       3.262467733907      -0.082707491877
       3.272472236158      -0.082661749168
       3.282476738409      -0.082616465460
       3.292481240660      -0.082571637585
       3.302485742911      -0.082527262409
       3.312490245162      -0.082483336826
       3.322494747413      -0.082439857760
       3.332499249664      -0.082396822161
       3.342503751915      -0.082354227011
       3.352508254167      -0.082312069319
       3.362512756418      -0.082270346122
       3.372517258669      -0.082229054482
       3.382521760920      -0.082188191493
       3.392526263171      -0.082147754270
       3.402530765422      -0.082107739960
       3.412535267673      -0.082068145733
       3.422539769924      -0.082028968785
       3.432544272175      -0.081990206338
       3.442548774427      -0.081951855641
       3.452553276678      -0.081913913964
       3.462557778929      -0.081876378605
       3.472562281180      -0.081839246886
       3.482566783431      -0.081802516151
       3.492571285682      -0.081766183770
       3.502575787933      -0.081730247136
       3.512580290184      -0.081694703665
       3.522584792435      -0.081659550795
       3.532589294686      -0.081624785988
       3.542593796938      -0.081590406728
       3.552598299189      -0.081556410522
       3.562602801440      -0.081522794898
       3.572607303691      -0.081489557406
       3.582611805942      -0.081456695617
       3.592616308193      -0.081424207123
       3.602620810444      -0.081392089538
       3.612625312695      -0.081360340497
       3.622629814946      -0.081328957653
       3.632634317197      -0.081297938683
       3.642638819449      -0.081267281280
       3.652643321700      -0.081236983160
       3.662647823951      -0.081207042057
       3.672652326202      -0.081177455725
       3.682656828453      -0.081148221936
       3.692661330704      -0.081119338483
       3.702665832955      -0.081090803175
       3.712670335206      -0.081062613843
       3.722674837457      -0.081034768332
       3.732679339708      -0.081007264509
       3.742683841960      -0.080980100257
       3.752688344211      -0.080953273476
       3.762692846462      -0.080926782087
       3.772697348713      -0.080900624024
       3.782701850964      -0.080874797240
       3.792706353215      -0.080849299707
       3.802710855466      -0.080824129409
       3.812715357717      -0.080799284352
       3.822719859968      -0.080774762554
       3.832724362219      -0.080750562053
       3.842728864471      -0.080726680899
       3.852733366722      -0.080703117161
       3.862737868973      -0.080679868924
       3.872742371224      -0.080656934285
       3.882746873475      -0.080634311361
       3.892751375726      -0.080611998281
       3.902755877977      -0.080589993189
       3.912760380228      -0.080568294248
       3.922764882479      -0.080546899630
       3.932769384731      -0.080525807525
       3.942773886982      -0.080505016138
       3.952778389233      -0.080484523686
       3.962782891484      -0.080464328402
       3.972787393735      -0.080444428532
       3.982791895986      -0.080424822336
       3.992796398237      -0.080405508089
       4.002800900488      -0.080386484077
       4.012805402739      -0.080367748602
       4.022809904990      -0.080349299979
       4.032814407242      -0.080331136534
       4.042818909493      -0.080313256609
       4.052823411744      -0.080295658556
       4.062827913995      -0.080278340742
       4.072832416246      -0.080261301546
       4.082836918497      -0.080244539359
       4.092841420748      -0.080228052585
       4.102845922999      -0.080211839640
       4.112850425250      -0.080195898953
       4.122854927501      -0.080180228963
       4.132859429753      -0.080164828123
       4.142863932004      -0.080149694897
       4.152868434255      -0.080134827761
       4.162872936506      -0.080120225201
       4.172877438757      -0.080105885717
       4.182881941008      -0.080091807818
       4.192886443259      -0.080077990027
       4.202890945510      -0.080064430874
       4.212895447761      -0.080051128904
       4.222899950012      -0.080038082671
       4.232904452264      -0.080025290739
       4.242908954515      -0.080012751685
       4.252913456766      -0.080000464096
       4.262917959017      -0.079988426567
       4.272922461268      -0.079976637707
       4.282926963519      -0.079965096132
       4.292931465770      -0.079953800470
       4.302935968021      -0.079942749360
       4.312940470272      -0.079931941449
       4.322944972523      -0.079921375395
       4.332949474775      -0.079911049865
       4.342953977026      -0.079900963536
       4.352958479277      -0.079891115095
       4.362962981528      -0.079881503240
       4.372967483779      -0.079872126675
       4.382971986030      -0.079862984115
       4.392976488281      -0.079854074286
       4.402980990532      -0.079845395920
       4.412985492783      -0.079836947761
       4.422989995034      -0.079828728560
       4.432994497286      -0.079820737078
       4.442998999537      -0.079812972084
       4.453003501788      -0.079805432357
       4.463008004039      -0.079798116683
       4.473012506290      -0.079791023858
       4.483017008541      -0.079784152687
       4.493021510792      -0.079777501980
       4.503026013043      -0.079771070561
       4.513030515294      -0.079764857257
       4.523035017546      -0.079758860906
       4.533039519797      -0.079753080353
       4.543044022048      -0.079747514453
       4.553048524299      -0.079742162066
       4.563053026550      -0.079737022062
       4.573057528801      -0.079732093319
       4.583062031052      -0.079727374722
       4.593066533303      -0.079722865163
       4.603071035554      -0.079718563542
       4.613075537805      -0.079714468769
       4.623080040057      -0.079710579759
       4.633084542308      -0.079706895434
       4.643089044559      -0.079703414725
       4.653093546810      -0.079700136569
       4.663098049061      -0.079697059912
       4.673102551312      -0.079694183706
       4.683107053563      -0.079691506910
       4.693111555814      -0.079689028489
       4.703116058065      -0.079686747419
       4.713120560316      -0.079684662677
       4.723125062568      -0.079682773253
       4.733129564819      -0.079681078139
       4.743134067070      -0.079679576336
       4.753138569321      -0.079678266852
       4.763143071572      -0.079677148700
       4.773147573823      -0.079676220902
       4.783152076074      -0.079675482483
       4.793156578325      -0.079674932479
       4.803161080576      -0.079674569927
       4.813165582827      -0.079674393876
       4.823170085079      -0.079674403377
       4.833174587330      -0.079674597490
       4.843179089581      -0.079674975279
       4.853183591832      -0.079675535816
       4.863188094083      -0.079676278177
       4.873192596334      -0.079677201447
       4.883197098585      -0.079678304714
       4.893201600836      -0.079679587074
       4.903206103087      -0.079681047627
       4.913210605338      -0.079682685482
       4.923215107590      -0.079684499750
       4.933219609841      -0.079686489550
       4.943224112092      -0.079688654006
       4.953228614343      -0.079690992248
       4.963233116594      -0.079693503412
       4.973237618845      -0.079696186638
       4.983242121096      -0.079699041073
       4.993246623347      -0.079702065870
       5.003251125598      -0.079705260184
       5.013255627850      -0.079708623179
       5.023260130101      -0.079712154024
       5.033264632352      -0.079715851890
       5.043269134603      -0.079719715958
       5.053273636854      -0.079723745410
       5.063278139105      -0.079727939436
       5.073282641356      -0.079732297230
       5.083287143607      -0.079736817991
       5.093291645858      -0.079741500922
       5.103296148109      -0.079746345234
       5.113300650361      -0.079751350140
       5.123305152612      -0.079756514859
       5.133309654863      -0.079761838615
       5.143314157114      -0.079767320637
       5.153318659365      -0.079772960158
       5.163323161616      -0.079778756416
       5.173327663867      -0.079784708655
       5.183332166118      -0.079790816122
       5.193336668369      -0.079797078069
       5.203341170620      -0.079803493754
       5.213345672872      -0.079810062437
       5.223350175123      -0.079816783384
       5.233354677374      -0.079823655867
       5.243359179625      -0.079830679160
       5.253363681876      -0.079837852542
       5.263368184127      -0.079845175297
       5.273372686378      -0.079852646714
       5.283377188629      -0.079860266084
       5.293381690880      -0.079868032704
       5.303386193131      -0.079875945876
       5.313390695383      -0.079884004905
       5.323395197634      -0.079892209099
       5.333399699885      -0.079900557773
       5.343404202136      -0.079909050243
       5.353408704387      -0.079917685833
       5.363413206638      -0.079926463867
       5.373417708889      -0.079935383676
       5.383422211140      -0.079944444593
       5.393426713391      -0.079953645957
       5.403431215642      -0.079962987108
       5.413435717894      -0.079972467393
       5.423440220145      -0.079982086161
       5.433444722396      -0.079991842765
       5.443449224647      -0.080001736563
       5.453453726898      -0.080011766916
       5.463458229149      -0.080021933188
       5.473462731400      -0.080032234748
       5.483467233651      -0.080042670969
       5.493471735902      -0.080053241225
       5.503476238153      -0.080063944897
       5.513480740405      -0.080074781367
       5.523485242656      -0.080085750022
       5.533489744907      -0.080096850254
       5.543494247158      -0.080108081455
       5.553498749409      -0.080119443022
       5.563503251660      -0.080130934358
       5.573507753911      -0.080142554865
       5.583512256162      -0.080154303952
       5.593516758413      -0.080166181030
       5.603521260665      -0.080178185514
       5.613525762916      -0.080190316820
       5.623530265167      -0.080202574372
       5.633534767418      -0.080214957592
       5.643539269669      -0.080227465910
       5.653543771920      -0.080240098755
       5.663548274171      -0.080252855564
       5.673552776422      -0.080265735772
       5.683557278673      -0.080278738820
       5.693561780924      -0.080291864154
       5.703566283176      -0.080305111219
       5.713570785427      -0.080318479466
       5.723575287678      -0.080331968349
       5.733579789929      -0.080345577322
       5.743584292180      -0.080359305847
       5.753588794431      -0.080373153386
       5.763593296682      -0.080387119403
       5.773597798933      -0.080401203368
       5.783602301184      -0.080415404752
       5.793606803435      -0.080429723029
       5.803611305687      -0.080444157676
       5.813615807938      -0.080458708175
       5.823620310189      -0.080473374007
       5.833624812440      -0.080488154659
       5.843629314691      -0.080503049620
       5.853633816942      -0.080518058381
       5.863638319193      -0.080533180436
       5.873642821444      -0.080548415284
       5.883647323695      -0.080563762424
       5.893651825946      -0.080579221358
       5.903656328198      -0.080594791593
       5.913660830449      -0.080610472636
       5.923665332700      -0.080626263998
       5.933669834951      -0.080642165193
       5.943674337202      -0.080658175736
       5.953678839453      -0.080674295148
       5.963683341704      -0.080690522948
       5.973687843955      -0.080706858662
       5.983692346206      -0.080723301816
       5.993696848457      -0.080739851938
       6.003701350709      -0.080756508561
       6.013705852960      -0.080773271219
       6.023710355211      -0.080790139449
       6.033714857462      -0.080807112789
       6.043719359713      -0.080824190782
       6.053723861964      -0.080841372971
       6.063728364215      -0.080858658904
       6.073732866466      -0.080876048129
       6.083737368717      -0.080893540198
       6.093741870968      -0.080911134665
       6.103746373220      -0.080928831085
       6.113750875471      -0.080946629017
       6.123755377722      -0.080964528022
       6.133759879973      -0.080982527664
       6.143764382224      -0.081000627508
       6.153768884475      -0.081018827121
       6.163773386726      -0.081037126074
       6.173777888977      -0.081055523939
       6.183782391228      -0.081074020291
       6.193786893480      -0.081092614707
       6.203791395731      -0.081111306765
       6.213795897982      -0.081130096047
       6.223800400233      -0.081148982136
       6.233804902484      -0.081167964618
       6.243809404735      -0.081187043081
       6.253813906986      -0.081206217114
       6.263818409237      -0.081225486311
       6.273822911488      -0.081244850264
       6.283827413739      -0.081264308570
       6.293831915991      -0.081283860827
       6.303836418242      -0.081303506637
       6.313840920493      -0.081323245601
       6.323845422744      -0.081343077324
       6.333849924995      -0.081363001412
       6.343854427246      -0.081383017475
       6.353858929497      -0.081403125122
       6.363863431748      -0.081423323967
       6.373867933999      -0.081443613624
       6.383872436250      -0.081463993709
       6.393876938502      -0.081484463841
       6.403881440753      -0.081505023641
       6.413885943004      -0.081525672730
       6.423890445255      -0.081546410734
       6.433894947506      -0.081567237278
       6.443899449757      -0.081588151990
       6.453903952008      -0.081609154501
       6.463908454259      -0.081630244442
       6.473912956510      -0.081651421447
       6.483917458761      -0.081672685151
       6.493921961013      -0.081694035193
       6.503926463264      -0.081715471210
       6.513930965515      -0.081736992845
       6.523935467766      -0.081758599739
       6.533939970017      -0.081780291538
       6.543944472268      -0.081802067888
       6.553948974519      -0.081823928437
       6.563953476770      -0.081845872835
       6.573957979021      -0.081867900734
       6.583962481272      -0.081890011786
       6.593966983524      -0.081912205647
       6.603971485775      -0.081934481975
       6.613975988026      -0.081956840426
       6.623980490277      -0.081979280662
       6.633984992528      -0.082001802344
       6.643989494779      -0.082024405137
       6.653993997030      -0.082047088704
       6.663998499281      -0.082069852713
       6.674003001532      -0.082092696832
       6.684007503784      -0.082115620732
       6.694012006035      -0.082138624083
       6.704016508286      -0.082161706560
       6.714021010537      -0.082184867838
       6.724025512788      -0.082208107592
       6.734030015039      -0.082231425500
       6.744034517290      -0.082254821244
       6.754039019541      -0.082278294503
       6.764043521792      -0.082301844960
       6.774048024043      -0.082325472300
       6.784052526295      -0.082349176208
       6.794057028546      -0.082372956372
       6.804061530797      -0.082396812480
       6.814066033048      -0.082420744223
       6.824070535299      -0.082444751293
       6.834075037550      -0.082468833382
       6.844079539801      -0.082492990186
       6.854084042052      -0.082517221401
       6.864088544303      -0.082541526725
       6.874093046554      -0.082565905856
       6.884097548806      -0.082590358496
       6.894102051057      -0.082614884345
       6.904106553308      -0.082639483108
       6.914111055559      -0.082664154490
       6.924115557810      -0.082688898196
       6.934120060061      -0.082713713934
       6.944124562312      -0.082738601414
       6.954129064563      -0.082763560345
       6.964133566814      -0.082788590439
       6.974138069065      -0.082813691410
       6.984142571317      -0.082838862972
       6.994147073568      -0.082864104840
       7.004151575819      -0.082889416732
       7.014156078070      -0.082914798366
       7.024160580321      -0.082940249462
       7.034165082572      -0.082965769742
       7.044169584823      -0.082991358926
       7.054174087074      -0.083017016740
       7.064178589325      -0.083042742908
       7.074183091576      -0.083068537157
       7.084187593828      -0.083094399213
       7.094192096079      -0.083120328807
       7.104196598330      -0.083146325667
       7.114201100581      -0.083172389525
       7.124205602832      -0.083198520114
       7.134210105083      -0.083224717167
       7.144214607334      -0.083250980420
       7.154219109585      -0.083277309608
       7.164223611836      -0.083303704470
       7.174228114087      -0.083330164744
       7.184232616339      -0.083356690169
       7.194237118590      -0.083383280487
       7.204241620841      -0.083409935441
       7.214246123092      -0.083436654772
       7.224250625343      -0.083463438227
       7.234255127594      -0.083490285551
       7.244259629845      -0.083517196491
       7.254264132096      -0.083544170794
       7.264268634347      -0.083571208211
       7.274273136599      -0.083598308491
       7.284277638850      -0.083625471386
       7.294282141101      -0.083652696649
       7.304286643352      -0.083679984034
       7.314291145603      -0.083707333294
       7.324295647854      -0.083734744187
       7.334300150105      -0.083762216469
       7.344304652356      -0.083789749899
       7.354309154607      -0.083817344235
       7.364313656858      -0.083844999239
       7.374318159110      -0.083872714671
       7.384322661361      -0.083900490294
       7.394327163612      -0.083928325872
       7.404331665863      -0.083956221169
       7.414336168114      -0.083984175951
       7.424340670365      -0.084012189985
       7.434345172616      -0.084040263037
       7.444349674867      -0.084068394878
       7.454354177118      -0.084096585277
       7.464358679369      -0.084124834005
       7.474363181621      -0.084153140833
       7.484367683872      -0.084181505535
       7.494372186123      -0.084209927885
       7.504376688374      -0.084238407656
       7.514381190625      -0.084266944626
       7.524385692876      -0.084295538571
       7.534390195127      -0.084324189268
       7.544394697378      -0.084352896498
       7.554399199629      -0.084381660039
       7.564403701880      -0.084410479672
       7.574408204132      -0.084439355179
       7.584412706383      -0.084468286342
       7.594417208634      -0.084497272946
       7.604421710885      -0.084526314775
       7.614426213136      -0.084555411614
       7.624430715387      -0.084584563251
       7.634435217638      -0.084613769471
       7.644439719889      -0.084643030064
       7.654444222140      -0.084672344818
       7.664448724391      -0.084701713525
       7.674453226643      -0.084731135974
       7.684457728894      -0.084760611959
       7.694462231145      -0.084790141271
       7.704466733396      -0.084819723705
       7.714471235647      -0.084849359055
       7.724475737898      -0.084879047117
       7.734480240149      -0.084908787687
       7.744484742400      -0.084938580563
       7.754489244651      -0.084968425542
       7.764493746902      -0.084998322424
       7.774498249154      -0.085028271008
       7.784502751405      -0.085058271096
       7.794507253656      -0.085088322488
       7.804511755907      -0.085118424988
       7.814516258158      -0.085148578399
       7.824520760409      -0.085178782525
       7.834525262660      -0.085209037170
       7.844529764911      -0.085239342141
       7.854534267162      -0.085269697244
       7.864538769414      -0.085300102287
       7.874543271665      -0.085330557078
       7.884547773916      -0.085361061425
       7.894552276167      -0.085391615140
       7.904556778418      -0.085422218032
       7.914561280669      -0.085452869913
       7.924565782920      -0.085483570596
       7.934570285171      -0.085514319893
       7.944574787422      -0.085545117618
       7.954579289673      -0.085575963587
       7.964583791925      -0.085606857613
       7.974588294176      -0.085637799514
       7.984592796427      -0.085668789107
       7.994597298678      -0.085699826209
       8.004601800929      -0.085730910639
       8.014606303180      -0.085762042215
       8.024610805431      -0.085793220759
       8.034615307682      -0.085824446091
       8.044619809933      -0.085855718032
       8.054624312184      -0.085887036404
       8.064628814436      -0.085918401031
       8.074633316687      -0.085949811736
       8.084637818938      -0.085981268344
       8.094642321189      -0.086012770680
       8.104646823440      -0.086044318570
       8.114651325691      -0.086075911840
       8.124655827942      -0.086107550318
       8.134660330193      -0.086139233831
       8.144664832444      -0.086170962210
       8.154669334695      -0.086202735282
       8.164673836947      -0.086234552879
       8.174678339198      -0.086266414830
       8.184682841449      -0.086298320969
       8.194687343700      -0.086330271126
       8.204691845951      -0.086362265135
       8.214696348202      -0.086394302830
       8.224700850453      -0.086426384044
       8.234705352704      -0.086458508613
       8.244709854955      -0.086490676372
       8.254714357206      -0.086522887159
       8.264718859458      -0.086555140809
       8.274723361709      -0.086587437160
       8.284727863960      -0.086619776051
       8.294732366211      -0.086652157320
       8.304736868462      -0.086684580808
       8.314741370713      -0.086717046354
       8.324745872964      -0.086749553800
       8.334750375215      -0.086782102987
       8.344754877466      -0.086814693757
       8.354759379718      -0.086847325953
       8.364763881969      -0.086879999418
       8.374768384220      -0.086912713997
       8.384772886471      -0.086945469534
       8.394777388722      -0.086978265875
       8.404781890973      -0.087011102866
       8.414786393224      -0.087043980352
       8.424790895475      -0.087076898182
       8.434795397726      -0.087109856204
       8.444799899977      -0.087142854265
       8.454804402229      -0.087175892214
       8.464808904480      -0.087208969902
       8.474813406731      -0.087242087178
       8.484817908982      -0.087275243893
       8.494822411233      -0.087308439900
       8.504826913484      -0.087341675049
       8.514831415735      -0.087374949193
       8.524835917986      -0.087408262185
       8.534840420237      -0.087441613880
       8.544844922488      -0.087475004132
       8.554849424740      -0.087508432795
       8.564853926991      -0.087541899725
       8.574858429242      -0.087575404778
       8.584862931493      -0.087608947810
       8.594867433744      -0.087642528679
       8.604871935995      -0.087676147243
       8.614876438246      -0.087709803360
       8.624880940497      -0.087743496888
       8.634885442748      -0.087777227688
       8.644889944999      -0.087810995618
       8.654894447251      -0.087844800541
       8.664898949502      -0.087878642316
       8.674903451753      -0.087912520805
       8.684907954004      -0.087946435870
       8.694912456255      -0.087980387375
       8.704916958506      -0.088014375182
