# rs   ecorr_pz [Ry-au]
       1.091490745418      -0.115507262559
       1.101495247669      -0.115116427662
       1.111499749920      -0.114729282794
       1.121504252171      -0.114345766109
       1.131508754422      -0.113965817286
       1.141513256673      -0.113589377474
       1.151517758924      -0.113216389250
       1.161522261175      -0.112846796568
       1.171526763426      -0.112480544718
       1.181531265678      -0.112117580284
       1.191535767929      -0.111757851101
       1.201540270180      -0.111401306220
       1.211544772431      -0.111047895865
       1.221549274682      -0.110697571403
       1.231553776933      -0.110350285304
       1.241558279184      -0.110005991113
       1.251562781435      -0.109664643413
       1.261567283686      -0.109326197797
       1.271571785937      -0.108990610837
       1.281576288189      -0.108657840057
       1.291580790440      -0.108327843903
       1.301585292691      -0.108000581719
       1.311589794942      -0.107676013718
       1.321594297193      -0.107354100962
       1.331598799444      -0.107034805334
       1.341603301695      -0.106718089516
       1.351607803946      -0.106403916969
       1.361612306197      -0.106092251907
       1.371616808448      -0.105783059283
       1.381621310700      -0.105476304761
       1.391625812951      -0.105171954704
       1.401630315202      -0.104869976152
       1.411634817453      -0.104570336801
       1.421639319704      -0.104273004991
       1.431643821955      -0.103977949688
       1.441648324206      -0.103685140465
       1.451652826457      -0.103394547486
       1.461657328708      -0.103106141497
       1.471661830959      -0.102819893801
       1.481666333211      -0.102535776254
       1.491670835462      -0.102253761244
       1.501675337713      -0.101973821680
       1.511679839964      -0.101695930982
       1.521684342215      -0.101420063062
       1.531688844466      -0.101146192316
       1.541693346717      -0.100874293613
       1.551697848968      -0.100604342281
       1.561702351219      -0.100336314095
       1.571706853470      -0.100070185272
       1.581711355722      -0.099805932453
       1.591715857973      -0.099543532699
       1.601720360224      -0.099282963476
       1.611724862475      -0.099024202651
       1.621729364726      -0.098767228476
       1.631733866977      -0.098512019587
       1.641738369228      -0.098258554987
       1.651742871479      -0.098006814044
       1.661747373730      -0.097756776479
       1.671751875981      -0.097508422360
       1.681756378233      -0.097261732094
       1.691760880484      -0.097016686415
       1.701765382735      -0.096773266385
       1.711769884986      -0.096531453380
       1.721774387237      -0.096291229086
       1.731778889488      -0.096052575491
       1.741783391739      -0.095815474878
       1.751787893990      -0.095579909822
       1.761792396241      -0.095345863179
       1.771796898493      -0.095113318083
       1.781801400744      -0.094882257940
       1.791805902995      -0.094652666420
       1.801810405246      -0.094424527455
       1.811814907497      -0.094197825229
       1.821819409748      -0.093972544176
       1.831823911999      -0.093748668976
       1.841828414250      -0.093526184545
       1.851832916501      -0.093305076035
       1.861837418752      -0.093085328826
       1.871841921004      -0.092866928523
       1.881846423255      -0.092649860953
       1.891850925506      -0.092434112155
       1.901855427757      -0.092219668381
       1.911859930008      -0.092006516092
       1.921864432259      -0.091794641948
       1.931868934510      -0.091584032812
       1.941873436761      -0.091374675739
       1.951877939012      -0.091166557977
       1.961882441263      -0.090959666960
       1.971886943515      -0.090753990308
       1.981891445766      -0.090549515819
       1.991895948017      -0.090346231471
       2.001900450268      -0.090144125411
       2.011904952519      -0.089943185961
       2.021909454770      -0.089743401607
       2.031913957021      -0.089544760999
       2.041918459272      -0.089347252949
       2.051922961523      -0.089150866427
       2.061927463774      -0.088955590556
       2.071931966026      -0.088761414612
       2.081936468277      -0.088568328022
       2.091940970528      -0.088376320356
       2.101945472779      -0.088185381331
       2.111949975030      -0.087995500802
       2.121954477281      -0.087806668767
       2.131958979532      -0.087618875356
       2.141963481783      -0.087432110834
       2.151967984034      -0.087246365599
       2.161972486285      -0.087061630177
       2.171976988537      -0.086877895219
       2.181981490788      -0.086695151503
       2.191985993039      -0.086513389928
       2.201990495290      -0.086332601514
       2.211994997541      -0.086152777398
       2.221999499792      -0.085973908835
       2.232004002043      -0.085795987191
       2.242008504294      -0.085619003947
       2.252013006545      -0.085442950693
       2.262017508797      -0.085267819127
       2.272022011048      -0.085093601055
       2.282026513299      -0.084920288386
       2.292031015550      -0.084747873133
       2.302035517801      -0.084576347409
       2.312040020052      -0.084405703428
       2.322044522303      -0.084235933502
       2.332049024554      -0.084067030037
       2.342053526805      -0.083898985537
       2.352058029056      -0.083731792596
       2.362062531308      -0.083565443902
       2.372067033559      -0.083399932232
       2.382071535810      -0.083235250451
       2.392076038061      -0.083071391514
       2.402080540312      -0.082908348458
       2.412085042563      -0.082746114409
       2.422089544814      -0.082584682571
       2.432094047065      -0.082424046233
       2.442098549316      -0.082264198765
       2.452103051567      -0.082105133615
       2.462107553819      -0.081946844309
       2.472112056070      -0.081789324450
       2.482116558321      -0.081632567716
       2.492121060572      -0.081476567861
       2.502125562823      -0.081321318711
       2.512130065074      -0.081166814165
       2.522134567325      -0.081013048192
       2.532139069576      -0.080860014831
       2.542143571827      -0.080707708192
       2.552148074078      -0.080556122450
       2.562152576330      -0.080405251849
       2.572157078581      -0.080255090697
       2.582161580832      -0.080105633368
       2.592166083083      -0.079956874300
       2.602170585334      -0.079808807994
       2.612175087585      -0.079661429012
       2.622179589836      -0.079514731978
       2.632184092087      -0.079368711575
       2.642188594338      -0.079223362546
       2.652193096589      -0.079078679694
       2.662197598841      -0.078934657878
       2.672202101092      -0.078791292012
       2.682206603343      -0.078648577070
       2.692211105594      -0.078506508077
       2.702215607845      -0.078365080116
       2.712220110096      -0.078224288320
       2.722224612347      -0.078084127878
       2.732229114598      -0.077944594029
       2.742233616849      -0.077805682064
       2.752238119100      -0.077667387325
       2.762242621352      -0.077529705202
       2.772247123603      -0.077392631137
       2.782251625854      -0.077256160617
       2.792256128105      -0.077120289181
       2.802260630356      -0.076985012412
       2.812265132607      -0.076850325940
       2.822269634858      -0.076716225442
       2.832274137109      -0.076582706639
       2.842278639360      -0.076449765297
       2.852283141612      -0.076317397226
       2.862287643863      -0.076185598281
       2.872292146114      -0.076054364356
       2.882296648365      -0.075923691391
       2.892301150616      -0.075793575365
       2.902305652867      -0.075664012301
       2.912310155118      -0.075534998259
       2.922314657369      -0.075406529342
       2.932319159620      -0.075278601691
       2.942323661871      -0.075151211486
       2.952328164123      -0.075024354946
       2.962332666374      -0.074898028327
       2.972337168625      -0.074772227925
       2.982341670876      -0.074646950069
       2.992346173127      -0.074522191127
       3.002350675378      -0.074397947503
       3.012355177629      -0.074274215636
       3.022359679880      -0.074150991999
       3.032364182131      -0.074028273102
       3.042368684382      -0.073906055488
       3.052373186634      -0.073784335733
       3.062377688885      -0.073663110447
       3.072382191136      -0.073542376272
       3.082386693387      -0.073422129885
       3.092391195638      -0.073302367992
       3.102395697889      -0.073183087333
       3.112400200140      -0.073064284678
       3.122404702391      -0.072945956827
       3.132409204642      -0.072828100613
       3.142413706893      -0.072710712897
       3.152418209145      -0.072593790570
       3.162422711396      -0.072477330554
       3.172427213647      -0.072361329798
       3.182431715898      -0.072245785280
       3.192436218149      -0.072130694008
       3.202440720400      -0.072016053015
       3.212445222651      -0.071901859365
       3.222449724902      -0.071788110146
       3.232454227153      -0.071674802475
       3.242458729404      -0.071561933495
       3.252463231656      -0.071449500376
       3.262467733907      -0.071337500313
       3.272472236158      -0.071225930526
       3.282476738409      -0.071114788262
       3.292481240660      -0.071004070793
       3.302485742911      -0.070893775415
       3.312490245162      -0.070783899448
       3.322494747413      -0.070674440237
       3.332499249664      -0.070565395151
       3.342503751915      -0.070456761582
       3.352508254167      -0.070348536945
       3.362512756418      -0.070240718680
       3.372517258669      -0.070133304248
       3.382521760920      -0.070026291133
       3.392526263171      -0.069919676841
       3.402530765422      -0.069813458900
       3.412535267673      -0.069707634861
       3.422539769924      -0.069602202295
       3.432544272175      -0.069497158795
       3.442548774427      -0.069392501974
       3.452553276678      -0.069288229468
       3.462557778929      -0.069184338931
       3.472562281180      -0.069080828040
       3.482566783431      -0.068977694489
       3.492571285682      -0.068874935993
       3.502575787933      -0.068772550289
       3.512580290184      -0.068670535130
       3.522584792435      -0.068568888290
       3.532589294686      -0.068467607562
       3.542593796938      -0.068366690757
       3.552598299189      -0.068266135704
       3.562602801440      -0.068165940254
       3.572607303691      -0.068066102271
       3.582611805942      -0.067966619640
       3.592616308193      -0.067867490263
       3.602620810444      -0.067768712061
       3.612625312695      -0.067670282970
       3.622629814946      -0.067572200945
       3.632634317197      -0.067474463956
       3.642638819449      -0.067377069993
       3.652643321700      -0.067280017059
       3.662647823951      -0.067183303176
       3.672652326202      -0.067086926381
       3.682656828453      -0.066990884729
       3.692661330704      -0.066895176287
       3.702665832955      -0.066799799143
       3.712670335206      -0.066704751396
       3.722674837457      -0.066610031163
       3.732679339708      -0.066515636575
       3.742683841960      -0.066421565780
       3.752688344211      -0.066327816938
       3.762692846462      -0.066234388226
       3.772697348713      -0.066141277835
       3.782701850964      -0.066048483970
       3.792706353215      -0.065956004852
       3.802710855466      -0.065863838713
       3.812715357717      -0.065771983804
       3.822719859968      -0.065680438384
       3.832724362219      -0.065589200730
       3.842728864471      -0.065498269131
       3.852733366722      -0.065407641890
       3.862737868973      -0.065317317323
       3.872742371224      -0.065227293759
       3.882746873475      -0.065137569540
       3.892751375726      -0.065048143022
       3.902755877977      -0.064959012572
       3.912760380228      -0.064870176571
       3.922764882479      -0.064781633413
       3.932769384731      -0.064693381502
       3.942773886982      -0.064605419257
       3.952778389233      -0.064517745109
       3.962782891484      -0.064430357498
       3.972787393735      -0.064343254878
       3.982791895986      -0.064256435717
       3.992796398237      -0.064169898491
       4.002800900488      -0.064083641688
       4.012805402739      -0.063997663811
       4.022809904990      -0.063911963369
       4.032814407242      -0.063826538888
       4.042818909493      -0.063741388899
       4.052823411744      -0.063656511950
       4.062827913995      -0.063571906596
       4.072832416246      -0.063487571403
       4.082836918497      -0.063403504949
       4.092841420748      -0.063319705823
       4.102845922999      -0.063236172623
       4.112850425250      -0.063152903958
       4.122854927501      -0.063069898447
       4.132859429753      -0.062987154720
       4.142863932004      -0.062904671417
       4.152868434255      -0.062822447186
       4.162872936506      -0.062740480688
       4.172877438757      -0.062658770591
       4.182881941008      -0.062577315574
       4.192886443259      -0.062496114327
       4.202890945510      -0.062415165547
       4.212895447761      -0.062334467941
       4.222899950012      -0.062254020227
       4.232904452264      -0.062173821131
       4.242908954515      -0.062093869387
       4.252913456766      -0.062014163741
       4.262917959017      -0.061934702945
       4.272922461268      -0.061855485763
       4.282926963519      -0.061776510964
       4.292931465770      -0.061697777329
       4.302935968021      -0.061619283646
       4.312940470272      -0.061541028714
       4.322944972523      -0.061463011336
       4.332949474775      -0.061385230327
       4.342953977026      -0.061307684511
       4.352958479277      -0.061230372716
       4.362962981528      -0.061153293783
       4.372967483779      -0.061076446558
       4.382971986030      -0.060999829897
       4.392976488281      -0.060923442662
       4.402980990532      -0.060847283724
       4.412985492783      -0.060771351963
       4.422989995034      -0.060695646265
       4.432994497286      -0.060620165524
       4.442998999537      -0.060544908642
       4.453003501788      -0.060469874528
       4.463008004039      -0.060395062100
       4.473012506290      -0.060320470281
       4.483017008541      -0.060246098005
       4.493021510792      -0.060171944209
       4.503026013043      -0.060098007839
       4.513030515294      -0.060024287850
       4.523035017546      -0.059950783202
       4.533039519797      -0.059877492863
       4.543044022048      -0.059804415806
       4.553048524299      -0.059731551014
       4.563053026550      -0.059658897475
       4.573057528801      -0.059586454183
       4.583062031052      -0.059514220142
       4.593066533303      -0.059442194358
       4.603071035554      -0.059370375848
       4.613075537805      -0.059298763633
       4.623080040057      -0.059227356742
       4.633084542308      -0.059156154208
       4.643089044559      -0.059085155074
       4.653093546810      -0.059014358386
       4.663098049061      -0.058943763198
       4.673102551312      -0.058873368571
       4.683107053563      -0.058803173569
       4.693111555814      -0.058733177266
       4.703116058065      -0.058663378740
       4.713120560316      -0.058593777075
       4.723125062568      -0.058524371361
       4.733129564819      -0.058455160694
       4.743134067070      -0.058386144177
       4.753138569321      -0.058317320918
       4.763143071572      -0.058248690030
       4.773147573823      -0.058180250632
       4.783152076074      -0.058112001850
       4.793156578325      -0.058043942814
       4.803161080576      -0.057976072661
       4.813165582827      -0.057908390532
       4.823170085079      -0.057840895575
       4.833174587330      -0.057773586942
       4.843179089581      -0.057706463791
       4.853183591832      -0.057639525287
       4.863188094083      -0.057572770598
       4.873192596334      -0.057506198897
       4.883197098585      -0.057439809365
       4.893201600836      -0.057373601185
       4.903206103087      -0.057307573547
       4.913210605338      -0.057241725647
       4.923215107590      -0.057176056683
       4.933219609841      -0.057110565860
       4.943224112092      -0.057045252389
       4.953228614343      -0.056980115483
       4.963233116594      -0.056915154363
       4.973237618845      -0.056850368253
       4.983242121096      -0.056785756381
       4.993246623347      -0.056721317983
       5.003251125598      -0.056657052296
       5.013255627850      -0.056592958565
       5.023260130101      -0.056529036036
       5.033264632352      -0.056465283964
       5.043269134603      -0.056401701605
       5.053273636854      -0.056338288221
       5.063278139105      -0.056275043078
       5.073282641356      -0.056211965448
       5.083287143607      -0.056149054605
       5.093291645858      -0.056086309829
       5.103296148109      -0.056023730405
       5.113300650361      -0.055961315620
       5.123305152612      -0.055899064768
       5.133309654863      -0.055836977145
       5.143314157114      -0.055775052053
       5.153318659365      -0.055713288796
       5.163323161616      -0.055651686686
       5.173327663867      -0.055590245034
       5.183332166118      -0.055528963159
       5.193336668369      -0.055467840384
       5.203341170620      -0.055406876033
       5.213345672872      -0.055346069438
       5.223350175123      -0.055285419931
       5.233354677374      -0.055224926851
       5.243359179625      -0.055164589539
       5.253363681876      -0.055104407342
       5.263368184127      -0.055044379608
       5.273372686378      -0.054984505692
       5.283377188629      -0.054924784950
       5.293381690880      -0.054865216743
       5.303386193131      -0.054805800436
       5.313390695383      -0.054746535398
       5.323395197634      -0.054687421000
       5.333399699885      -0.054628456619
       5.343404202136      -0.054569641633
       5.353408704387      -0.054510975426
       5.363413206638      -0.054452457384
       5.373417708889      -0.054394086898
       5.383422211140      -0.054335863361
       5.393426713391      -0.054277786170
       5.403431215642      -0.054219854726
       5.413435717894      -0.054162068433
       5.423440220145      -0.054104426698
       5.433444722396      -0.054046928933
       5.443449224647      -0.053989574551
       5.453453726898      -0.053932362970
       5.463458229149      -0.053875293611
       5.473462731400      -0.053818365899
       5.483467233651      -0.053761579260
       5.493471735902      -0.053704933126
       5.503476238153      -0.053648426931
       5.513480740405      -0.053592060111
       5.523485242656      -0.053535832107
       5.533489744907      -0.053479742362
       5.543494247158      -0.053423790323
       5.553498749409      -0.053367975440
       5.563503251660      -0.053312297166
       5.573507753911      -0.053256754956
       5.583512256162      -0.053201348269
       5.593516758413      -0.053146076568
       5.603521260665      -0.053090939316
       5.613525762916      -0.053035935983
       5.623530265167      -0.052981066039
       5.633534767418      -0.052926328957
       5.643539269669      -0.052871724215
       5.653543771920      -0.052817251291
       5.663548274171      -0.052762909669
       5.673552776422      -0.052708698833
       5.683557278673      -0.052654618273
       5.693561780924      -0.052600667478
       5.703566283176      -0.052546845942
       5.713570785427      -0.052493153163
       5.723575287678      -0.052439588638
       5.733579789929      -0.052386151871
       5.743584292180      -0.052332842366
       5.753588794431      -0.052279659629
       5.763593296682      -0.052226603172
       5.773597798933      -0.052173672507
       5.783602301184      -0.052120867150
       5.793606803435      -0.052068186617
       5.803611305687      -0.052015630430
       5.813615807938      -0.051963198112
       5.823620310189      -0.051910889189
       5.833624812440      -0.051858703188
       5.843629314691      -0.051806639642
       5.853633816942      -0.051754698082
       5.863638319193      -0.051702878044
       5.873642821444      -0.051651179068
       5.883647323695      -0.051599600693
       5.893651825946      -0.051548142462
       5.903656328198      -0.051496803922
       5.913660830449      -0.051445584621
       5.923665332700      -0.051394484108
       5.933669834951      -0.051343501936
       5.943674337202      -0.051292637660
       5.953678839453      -0.051241890839
       5.963683341704      -0.051191261031
       5.973687843955      -0.051140747799
       5.983692346206      -0.051090350707
       5.993696848457      -0.051040069321
       6.003701350709      -0.050989903212
       6.013705852960      -0.050939851949
       6.023710355211      -0.050889915106
       6.033714857462      -0.050840092259
       6.043719359713      -0.050790382986
       6.053723861964      -0.050740786866
       6.063728364215      -0.050691303482
       6.073732866466      -0.050641932418
       6.083737368717      -0.050592673261
       6.093741870968      -0.050543525599
       6.103746373220      -0.050494489023
       6.113750875471      -0.050445563126
       6.123755377722      -0.050396747503
       6.133759879973      -0.050348041751
       6.143764382224      -0.050299445468
       6.153768884475      -0.050250958256
       6.163773386726      -0.050202579718
       6.173777888977      -0.050154309459
       6.183782391228      -0.050106147087
       6.193786893480      -0.050058092211
       6.203791395731      -0.050010144441
       6.213795897982      -0.049962303390
       6.223800400233      -0.049914568675
       6.233804902484      -0.049866939912
       6.243809404735      -0.049819416719
       6.253813906986      -0.049771998718
       6.263818409237      -0.049724685531
       6.273822911488      -0.049677476784
       6.283827413739      -0.049630372102
       6.293831915991      -0.049583371114
       6.303836418242      -0.049536473451
       6.313840920493      -0.049489678744
       6.323845422744      -0.049442986627
       6.333849924995      -0.049396396736
       6.343854427246      -0.049349908709
       6.353858929497      -0.049303522185
       6.363863431748      -0.049257236805
       6.373867933999      -0.049211052212
       6.383872436250      -0.049164968050
       6.393876938502      -0.049118983967
       6.403881440753      -0.049073099611
       6.413885943004      -0.049027314630
       6.423890445255      -0.048981628677
       6.433894947506      -0.048936041406
       6.443899449757      -0.048890552471
       6.453903952008      -0.048845161528
       6.463908454259      -0.048799868237
       6.473912956510      -0.048754672257
       6.483917458761      -0.048709573251
       6.493921961013      -0.048664570881
       6.503926463264      -0.048619664812
       6.513930965515      -0.048574854711
       6.523935467766      -0.048530140246
       6.533939970017      -0.048485521088
       6.543944472268      -0.048440996906
       6.553948974519      -0.048396567376
       6.563953476770      -0.048352232170
       6.573957979021      -0.048307990965
       6.583962481272      -0.048263843440
       6.593966983524      -0.048219789272
       6.603971485775      -0.048175828143
       6.613975988026      -0.048131959735
       6.623980490277      -0.048088183733
       6.633984992528      -0.048044499820
       6.643989494779      -0.048000907684
       6.653993997030      -0.047957407014
       6.663998499281      -0.047913997499
       6.674003001532      -0.047870678831
       6.684007503784      -0.047827450701
       6.694012006035      -0.047784312805
       6.704016508286      -0.047741264837
       6.714021010537      -0.047698306495
       6.724025512788      -0.047655437478
       6.734030015039      -0.047612657485
       6.744034517290      -0.047569966217
       6.754039019541      -0.047527363378
       6.764043521792      -0.047484848671
       6.774048024043      -0.047442421801
       6.784052526295      -0.047400082477
       6.794057028546      -0.047357830405
       6.804061530797      -0.047315665295
       6.814066033048      -0.047273586858
       6.824070535299      -0.047231594807
       6.834075037550      -0.047189688855
       6.844079539801      -0.047147868717
       6.854084042052      -0.047106134110
       6.864088544303      -0.047064484750
       6.874093046554      -0.047022920356
       6.884097548806      -0.046981440649
       6.894102051057      -0.046940045351
       6.904106553308      -0.046898734183
       6.914111055559      -0.046857506870
       6.924115557810      -0.046816363138
       6.934120060061      -0.046775302711
       6.944124562312      -0.046734325319
       6.954129064563      -0.046693430691
       6.964133566814      -0.046652618555
       6.974138069065      -0.046611888645
       6.984142571317      -0.046571240693
       6.994147073568      -0.046530674431
       7.004151575819      -0.046490189597
       7.014156078070      -0.046449785925
       7.024160580321      -0.046409463154
       7.034165082572      -0.046369221021
       7.044169584823      -0.046329059268
       7.054174087074      -0.046288977634
       7.064178589325      -0.046248975862
       7.074183091576      -0.046209053696
       7.084187593828      -0.046169210879
       7.094192096079      -0.046129447158
       7.104196598330      -0.046089762279
       7.114201100581      -0.046050155990
       7.124205602832      -0.046010628040
       7.134210105083      -0.045971178180
       7.144214607334      -0.045931806160
       7.154219109585      -0.045892511733
       7.164223611836      -0.045853294652
       7.174228114087      -0.045814154672
       7.184232616339      -0.045775091549
       7.194237118590      -0.045736105038
       7.204241620841      -0.045697194899
       7.214246123092      -0.045658360890
       7.224250625343      -0.045619602770
       7.234255127594      -0.045580920301
       7.244259629845      -0.045542313245
       7.254264132096      -0.045503781364
       7.264268634347      -0.045465324423
       7.274273136599      -0.045426942188
       7.284277638850      -0.045388634424
       7.294282141101      -0.045350400898
       7.304286643352      -0.045312241378
       7.314291145603      -0.045274155635
       7.324295647854      -0.045236143437
       7.334300150105      -0.045198204557
       7.344304652356      -0.045160338766
       7.354309154607      -0.045122545837
       7.364313656858      -0.045084825545
       7.374318159110      -0.045047177665
       7.384322661361      -0.045009601974
       7.394327163612      -0.044972098247
       7.404331665863      -0.044934666263
       7.414336168114      -0.044897305802
       7.424340670365      -0.044860016642
       7.434345172616      -0.044822798565
       7.444349674867      -0.044785651353
       7.454354177118      -0.044748574789
       7.464358679369      -0.044711568656
       7.474363181621      -0.044674632738
       7.484367683872      -0.044637766822
       7.494372186123      -0.044600970694
       7.504376688374      -0.044564244140
       7.514381190625      -0.044527586950
       7.524385692876      -0.044490998913
       7.534390195127      -0.044454479817
       7.544394697378      -0.044418029456
       7.554399199629      -0.044381647619
       7.564403701880      -0.044345334101
       7.574408204132      -0.044309088694
       7.584412706383      -0.044272911193
       7.594417208634      -0.044236801393
       7.604421710885      -0.044200759091
       7.614426213136      -0.044164784082
       7.624430715387      -0.044128876167
       7.634435217638      -0.044093035142
       7.644439719889      -0.044057260807
       7.654444222140      -0.044021552964
       7.664448724391      -0.043985911412
       7.674453226643      -0.043950335955
       7.684457728894      -0.043914826394
       7.694462231145      -0.043879382535
       7.704466733396      -0.043844004180
       7.714471235647      -0.043808691136
       7.724475737898      -0.043773443209
       7.734480240149      -0.043738260205
       7.744484742400      -0.043703141932
       7.754489244651      -0.043668088199
       7.764493746902      -0.043633098815
       7.774498249154      -0.043598173591
       7.784502751405      -0.043563312336
       7.794507253656      -0.043528514863
       7.804511755907      -0.043493780983
       7.814516258158      -0.043459110511
       7.824520760409      -0.043424503260
       7.834525262660      -0.043389959045
       7.844529764911      -0.043355477682
       7.854534267162      -0.043321058985
       7.864538769414      -0.043286702774
       7.874543271665      -0.043252408864
       7.884547773916      -0.043218177075
       7.894552276167      -0.043184007226
       7.904556778418      -0.043149899136
       7.914561280669      -0.043115852627
       7.924565782920      -0.043081867520
       7.934570285171      -0.043047943636
       7.944574787422      -0.043014080799
       7.954579289673      -0.042980278832
       7.964583791925      -0.042946537559
       7.974588294176      -0.042912856806
       7.984592796427      -0.042879236397
       7.994597298678      -0.042845676160
       8.004601800929      -0.042812175921
       8.014606303180      -0.042778735508
       8.024610805431      -0.042745354749
       8.034615307682      -0.042712033474
       8.044619809933      -0.042678771512
       8.054624312184      -0.042645568694
       8.064628814436      -0.042612424850
       8.074633316687      -0.042579339814
       8.084637818938      -0.042546313416
       8.094642321189      -0.042513345491
       8.104646823440      -0.042480435871
       8.114651325691      -0.042447584393
       8.124655827942      -0.042414790889
       8.134660330193      -0.042382055197
       8.144664832444      -0.042349377153
       8.154669334695      -0.042316756594
       8.164673836947      -0.042284193357
       8.174678339198      -0.042251687281
       8.184682841449      -0.042219238205
       8.194687343700      -0.042186845968
       8.204691845951      -0.042154510410
       8.214696348202      -0.042122231373
       8.224700850453      -0.042090008698
       8.234705352704      -0.042057842227
       8.244709854955      -0.042025731802
       8.254714357206      -0.041993677268
       8.264718859458      -0.041961678467
       8.274723361709      -0.041929735244
       8.284727863960      -0.041897847445
       8.294732366211      -0.041866014916
       8.304736868462      -0.041834237502
       8.314741370713      -0.041802515050
       8.324745872964      -0.041770847408
       8.334750375215      -0.041739234425
       8.344754877466      -0.041707675948
       8.354759379718      -0.041676171827
       8.364763881969      -0.041644721912
       8.374768384220      -0.041613326053
       8.384772886471      -0.041581984102
       8.394777388722      -0.041550695910
       8.404781890973      -0.041519461328
       8.414786393224      -0.041488280210
       8.424790895475      -0.041457152409
       8.434795397726      -0.041426077779
       8.444799899977      -0.041395056174
       8.454804402229      -0.041364087449
       8.464808904480      -0.041333171460
       8.474813406731      -0.041302308062
       8.484817908982      -0.041271497113
       8.494822411233      -0.041240738468
       8.504826913484      -0.041210031987
       8.514831415735      -0.041179377527
       8.524835917986      -0.041148774947
       8.534840420237      -0.041118224105
       8.544844922488      -0.041087724863
       8.554849424740      -0.041057277081
       8.564853926991      -0.041026880618
       8.574858429242      -0.040996535337
       8.584862931493      -0.040966241099
       8.594867433744      -0.040935997768
       8.604871935995      -0.040905805205
       8.614876438246      -0.040875663274
       8.624880940497      -0.040845571839
       8.634885442748      -0.040815530765
       8.644889944999      -0.040785539917
       8.654894447251      -0.040755599160
       8.664898949502      -0.040725708360
       8.674903451753      -0.040695867383
       8.684907954004      -0.040666076097
       8.694912456255      -0.040636334369
       8.704916958506      -0.040606642066
       8.714921460757      -0.040576999058
